Epoch,Train Loss,Valid Loss,Train Accuracy,Train F1,Test Accuracy,Test F1
1.0,0.6359564914336643,0.6309224254007859,92.57471951584073,0.9147465378586603,91.98157362665437,0.9083371798291878
2.0,0.6239685451474805,0.6327526613752082,93.08474617632525,0.9229792113237371,91.75463703118233,0.9089210666064496
3.0,0.6203860974791179,0.6331752743783742,93.3254226327381,0.9264879805992888,91.69715441069336,0.9090950691540062
